gasoline,liquidtotal,coke
0.524931315,0.939300853,-0.021564949
0.523213212,0.93967018,-0.023567359
0.523079196,0.934393834,-0.020940232
0.520928602,0.931543441,-0.020280268
0.517883132,0.922182532,-0.012390443
0.517108317,0.923003159,-0.013309089
0.519294804,0.922467103,-0.011370485
0.523009965,0.926955065,-0.013522559
0.523452065,0.929402654,-0.014077036
0.523528562,0.926273106,-0.007849613
0.523085671,0.920466593,0.001017427
0.524716045,0.914566306,0.009722319
0.528384183,0.918708294,0.006219429
0.530333568,0.921652682,0.002700558
0.531194043,0.927533972,-0.003151905
0.527386459,0.926783449,-0.001786775
0.525235495,0.925992695,-0.000496693
0.522677894,0.922056622,0.003131962
0.523439376,0.922811906,0.001194764
0.526178261,0.924717185,-0.000976554
0.530056776,0.92798124,-0.004193961
0.531459748,0.925733073,-0.000756327
0.527557156,0.921667261,0.003764853
0.522345035,0.915313393,0.011057359
0.514966659,0.908195365,0.018395828
0.513579314,0.900778398,0.025547731
0.514526655,0.898873326,0.026059993
0.524284618,0.908357818,0.015358566
0.534138411,0.923013182,0.000229472
0.543905594,0.934808755,-0.011534179
0.546311991,0.938513875,-0.015110889
0.542158268,0.935970147,-0.011816817
0.536145786,0.929569053,-0.004139969
0.53073332,0.922723461,0.002510084
0.529673279,0.920417185,0.004908125
0.52648259,0.914255796,0.010469684
0.524260908,0.911821976,0.01348243
0.52131558,0.906293655,0.018449874
0.523494746,0.905957432,0.019575538
0.524044487,0.906322758,0.019855498
0.524383256,0.90644376,0.020008234
0.522232628,0.907747086,0.018753447
0.523313354,0.911253075,0.014414336
0.526168186,0.921566282,0.003965475
0.531835873,0.934305775,-0.00972865
0.534965915,0.943245266,-0.019190488
0.530601275,0.944087787,-0.019948319
0.524624019,0.937799065,-0.013693339
0.519765839,0.93489379,-0.010563192
0.519857299,0.929833266,-0.005990306
0.518209028,0.927437926,-0.003532622
0.513861203,0.920626589,0.003332777
0.51231797,0.925127439,-0.001314731
0.510979569,0.931397625,-0.007762556
0.512973417,0.934541342,-0.010809692
0.512348987,0.928569163,-0.004551215
0.511200678,0.921648907,0.002388572
0.510918407,0.921149374,0.000630442
0.513772659,0.923603886,-0.002142495
0.517920855,0.925098482,-0.006934454
0.521125849,0.929974323,-0.012018761
0.520409996,0.925598963,-0.008606738
0.521663263,0.933105342,-0.013818817
0.521427215,0.92969309,-0.009398438
0.521568054,0.932018368,-0.011789674
0.520861773,0.930935074,-0.010686485
0.516108659,0.925173988,-0.003408989
0.512215353,0.917937436,0.005414269
0.505427558,0.898812413,0.02588464
0.505540419,0.892089603,0.032358948
0.506681827,0.889141184,0.035064424
0.510118202,0.895340501,0.02857595
0.510265025,0.895788996,0.028650487
0.508307959,0.893826781,0.02972546
0.509122606,0.897819316,0.025101304
0.513287346,0.9070816,0.014835739
0.521267732,0.925593717,-0.003053645
0.52537791,0.931058435,-0.008367339
0.525318227,0.926894759,-0.003841336
0.522916049,0.916832271,0.006473068
0.520544298,0.912731404,0.011052713
0.519356137,0.914560836,0.009137767
0.516237063,0.91569987,0.007905405
0.513216311,0.91006191,0.013450059
0.51042453,0.908680573,0.01476523
0.510518995,0.908118115,0.015125379
0.512242714,0.91383933,0.009725945
0.516043188,0.915865773,0.007595541
0.516194467,0.917917612,0.004483457
0.517006128,0.915777772,0.005981411
0.515997785,0.912508368,0.009128967
0.517511243,0.910046033,0.012376022
0.515646364,0.90970592,0.012734194
0.514356027,0.91155876,0.011056574
0.513928189,0.912418511,0.010174383
0.509615408,0.912230207,0.010566284
0.510262595,0.928078202,-0.005756532
0.510301009,0.933678323,-0.011498012
0.514314574,0.934889693,-0.013275021
0.514841556,0.917339382,0.004340754
0.516702263,0.911314628,0.010399022
0.518570847,0.910974473,0.011410671
0.518936318,0.914697569,0.008738527
0.517041255,0.91677306,0.007292362
0.518293602,0.921272462,0.002642167
0.51795729,0.921285027,0.001732958
0.499776164,0.893371228,0.03667564
0.483841584,0.878999153,0.051660687
0.472830059,0.873225658,0.058522697
0.48040535,0.900477255,0.024093927
0.484100081,0.9041458,0.019495506
0.485696142,0.902750284,0.019927104
0.488350941,0.898025317,0.023722034
0.489468653,0.901043496,0.02055738
0.49067858,0.909638263,0.01118857
0.490156897,0.910934262,0.008572617
0.489870329,0.911687818,0.007540915
0.488005132,0.90499616,0.012877329
0.48603014,0.898957892,0.019335856
0.484948546,0.900195297,0.017214403
0.48303057,0.892603531,0.026370372
0.477937145,0.887172637,0.031927653
0.475024769,0.876975555,0.042148986
0.473932493,0.88254458,0.036234238
0.47786342,0.891507953,0.028494202
0.477161953,0.897771767,0.023423297
0.477030881,0.8979203,0.024496156
0.475916033,0.896525713,0.025945855
0.475603276,0.893378171,0.029341537
0.472585674,0.890849478,0.031465884
0.47085617,0.894055526,0.027770264
0.472059977,0.891955036,0.028866099
0.476184436,0.897077976,0.023371467
0.479563635,0.894396157,0.025547
0.481215164,0.892661878,0.027591309
0.481487302,0.892847438,0.027114753
0.481230588,0.897087333,0.023182185
0.482166524,0.909560908,0.010855084
0.484561469,0.913602757,0.008404706
0.486203234,0.915951362,0.007443127
0.488600563,0.920157306,0.004816411
0.486479608,0.915349963,0.009572465
0.487094664,0.906206694,0.018732857
0.485412369,0.901705858,0.022494463
0.486839862,0.911423248,0.01243155
0.484814665,0.921490873,0.002073457
0.482930539,0.918573442,0.004712452
0.480472755,0.907045483,0.016029515
0.479947755,0.897178287,0.026156401
0.479743657,0.893127195,0.030554159
0.479912679,0.889029588,0.035096437
0.480634417,0.892129226,0.032056715
0.480560785,0.893335527,0.031248764
0.482911806,0.894615997,0.029877051
0.48651317,0.898103728,0.026064224
0.490441216,0.902356323,0.021651164
0.492469152,0.910137495,0.014081476
0.491442394,0.90734378,0.017354049
0.491056248,0.905660824,0.019234266
0.489566142,0.902096117,0.022617418
0.488568194,0.90329329,0.021216521
0.487346727,0.900667549,0.022909677
0.485081861,0.897265634,0.023074164
0.48365047,0.896593567,0.020820521
0.481707415,0.900966698,0.014668822
0.480541859,0.902396372,0.015051327
0.477601335,0.89961397,0.01969846
0.476210323,0.895308443,0.02540568
0.475947207,0.898323315,0.022780897
0.476687863,0.8994668,0.021614235
0.480423712,0.90632723,0.014382592
0.482072215,0.907568749,0.012963242
0.484134361,0.90770651,0.013116202
0.482608122,0.899038512,0.022274771
0.483748296,0.894030975,0.028007318
0.485074365,0.893791776,0.02878453
0.486137497,0.894379777,0.02912503
0.485074732,0.894153219,0.029318622
0.483600469,0.893460459,0.029549061
0.481427691,0.895521292,0.027387491
0.48098184,0.898843671,0.024508499
0.478418052,0.89732773,0.026410093
0.476168309,0.892852669,0.029444846
0.473398117,0.88699001,0.034479464
0.473929344,0.883723715,0.036616777
0.476189651,0.882184249,0.037299413
0.478377358,0.877061201,0.039898182
0.480119723,0.876044153,0.040640432
0.483031968,0.881260825,0.0357851
0.485969677,0.890529204,0.027409095
0.487941735,0.893573373,0.023928137
0.487831166,0.889942754,0.027625086
0.485410274,0.885701269,0.032725763
0.483690188,0.88950821,0.028945774
0.481212077,0.891977247,0.027069703
0.482065567,0.892746338,0.026379693
0.482679464,0.887664007,0.030287671
0.482782423,0.882904899,0.033333812
0.482229946,0.879733581,0.034949731
0.481768077,0.879164938,0.036429264
0.483477792,0.880244717,0.037441737
0.484318285,0.877956396,0.041956886
0.484992347,0.876099773,0.044967292
0.485909478,0.879581142,0.040511038
0.487381631,0.884968342,0.033969409
0.483666849,0.890365048,0.026940828
0.475106066,0.885802073,0.031230974
0.466817849,0.88351901,0.03368506
0.46283494,0.881702465,0.03623325
0.462188325,0.879637814,0.037180093
0.461696761,0.875359004,0.041096904
0.461635303,0.869758946,0.047110249
0.461480344,0.869429035,0.04971737
0.460532858,0.866310626,0.053647264
0.460095952,0.86584553,0.054382507
0.460059678,0.864035875,0.05598067
0.461219828,0.866123765,0.053997021
0.462356773,0.868542783,0.050898385
0.46376425,0.86696767,0.052784101
0.465199765,0.872591203,0.04594919
0.465928173,0.87376259,0.043279327
0.465996661,0.878195509,0.037188169
0.464456217,0.876373399,0.040356668
0.462030362,0.870939743,0.048038513
0.459495983,0.86726977,0.05292641
0.458858251,0.86589796,0.053786685
0.460109068,0.867196662,0.052583
0.459720758,0.862804053,0.056907078
0.458216377,0.857661381,0.062122066
0.45621234,0.851673916,0.067840094
0.455531096,0.849003964,0.070637921
0.456260324,0.851569987,0.067922363
0.456626395,0.855627728,0.063845641
0.46060623,0.861584776,0.057758908
0.464628635,0.867099624,0.052391058
0.469734122,0.881179304,0.0386728
0.470081976,0.889344727,0.030230443
0.468440939,0.885773745,0.034007247
0.463187808,0.87191475,0.047755525
0.462451755,0.86789048,0.051987518
0.456681199,0.863221349,0.058177423
0.457150632,0.864035412,0.057303072
0.452331151,0.860734798,0.060184306
0.452439012,0.857425484,0.062207797
0.450118226,0.849698917,0.070469832
0.444230598,0.841289797,0.080450235
0.433726279,0.835423185,0.087582222
0.420977428,0.828405375,0.094293955
0.414373561,0.820410561,0.101439397
0.413226388,0.811766016,0.108895578
0.414745788,0.809824746,0.110676063
0.417518661,0.808855861,0.111565132
0.420398425,0.81228613,0.108013763
0.422421418,0.815371349,0.105159477
0.422650675,0.816201848,0.104164326
0.422341923,0.818693503,0.101348913
0.420286555,0.817662194,0.101771804
0.418323028,0.82524369,0.093550925
0.416596876,0.826560728,0.092570561
0.414903291,0.822664576,0.097255211
0.414743246,0.817971597,0.103298748
0.414252108,0.814138209,0.106928095
0.414588519,0.816785114,0.103911788
0.414124179,0.817447022,0.103236958
0.413804797,0.818812609,0.102111961
0.415226454,0.815381268,0.105322125
0.416852338,0.807359686,0.112493277
0.420188356,0.805702706,0.1136649
0.421094147,0.808829207,0.110811909
0.421192613,0.814256343,0.105671451
0.419287099,0.813146207,0.106958536
0.419375406,0.810227678,0.110060349
0.420033881,0.809829631,0.110358211
0.421157741,0.812832347,0.107530351
0.421795411,0.818437264,0.102059616
0.422430142,0.819251323,0.101849373
0.423417637,0.813956699,0.107661827
0.423220262,0.808731613,0.11306716
0.42208977,0.804832265,0.117391128
0.420673739,0.806463708,0.115799878
0.419783841,0.804785183,0.117633303
0.420895101,0.806652328,0.115590025
0.422432355,0.811849343,0.110161846
0.424739877,0.817486797,0.104150238
0.425778686,0.822377819,0.098651257
0.427206399,0.820894082,0.099649379
0.426345892,0.816087123,0.104302517
0.425119926,0.813428024,0.107354859
0.422153419,0.810669112,0.110606223
0.421181862,0.813197309,0.108160989
0.421341401,0.817319889,0.103647504
0.421710079,0.815785773,0.10488588
0.422275252,0.820469234,0.100122727
0.421324196,0.814951769,0.105972564
0.420427959,0.814332173,0.107108688
0.418936786,0.811169533,0.110622749
0.418609151,0.812327407,0.109296698
0.419587758,0.819297219,0.102117835
0.420889908,0.82292961,0.097714063
0.423182052,0.827976156,0.092525713
0.424858494,0.829508101,0.09053904
0.427662927,0.828864487,0.091420724
0.428777021,0.823357371,0.096005422
0.42952734,0.8215188,0.09613179
0.430080747,0.823894081,0.091557692
0.42902215,0.828929099,0.085319344
0.428023846,0.830947645,0.083027206
0.424456374,0.824431947,0.089233871
0.424576839,0.825411992,0.087604256
0.423753671,0.82494662,0.087545607
0.423888886,0.831516834,0.08085223
0.422455628,0.830971988,0.081531434
0.422343003,0.830563202,0.082133129
0.421710035,0.828027604,0.084555129
0.421467592,0.823711151,0.090262826
0.421230268,0.823261564,0.092168919
0.422049583,0.819952279,0.097215661
0.424677179,0.823292067,0.095298587
0.427301119,0.828853879,0.090974047
0.430099027,0.837749515,0.083305936
0.428860094,0.84403629,0.076688267
0.427786082,0.844716633,0.076130245
0.425203201,0.842118095,0.078879955
0.423542037,0.830366308,0.091144881
0.421361459,0.825301667,0.09637824
0.42051405,0.821674244,0.099525436
0.420271073,0.821885049,0.09937288
0.41936619,0.824455817,0.096686476
0.405061516,0.813727046,0.107908229
0.390811304,0.801443201,0.120278121
0.377737423,0.784447698,0.137540002
0.388622201,0.787079375,0.134500274
0.400196689,0.806936037,0.114063571
0.410378632,0.819567264,0.100353728
0.410274626,0.828247721,0.091857335
0.409257385,0.816471683,0.104303655
0.408650817,0.807133782,0.114893709
0.408144892,0.799268752,0.122588511
0.40676877,0.800981183,0.121234601
0.406683324,0.808646195,0.113081865
0.406102773,0.812817565,0.109483994
0.406752782,0.814107586,0.106917566
0.407065064,0.810798208,0.106880187
0.406806779,0.80797418,0.107361494
0.406256481,0.804495116,0.109314552
0.404968482,0.798904175,0.115885558
0.405898651,0.797123047,0.117505642
0.41266498,0.803434141,0.111760758
0.425562874,0.822580861,0.092745971
0.437090143,0.837962822,0.077666848
0.443254695,0.846495254,0.068624713
0.442044112,0.843500669,0.071636551
0.441405572,0.83736371,0.078239858
0.440033933,0.833692445,0.082257374
0.43997556,0.833407909,0.08270595
0.439243287,0.836562487,0.075152787
0.43797461,0.837001503,0.071982638
0.437401264,0.836666105,0.0699041
0.436147547,0.834335307,0.074512302
0.43420794,0.83517618,0.073899953
0.431876475,0.835666327,0.073535553
0.429980377,0.837075193,0.071311808
0.429866798,0.835375431,0.072684101
0.423717872,0.827684827,0.080741775
0.41889737,0.820985619,0.086837621
0.414291834,0.818665947,0.090014727
0.416145314,0.821848646,0.085530934
0.416869135,0.828214309,0.078164933
0.416908318,0.830954462,0.073006205
0.415563539,0.833718115,0.06947705
0.414160758,0.826896605,0.076616092
0.413011042,0.814828352,0.088526388
0.41195624,0.808981649,0.093838359
0.411902586,0.809925005,0.092163301
0.412210752,0.815184617,0.08592839
0.413061937,0.821796574,0.078876918
0.413427829,0.826346366,0.073624895
0.413770835,0.819574802,0.081883925
0.414477248,0.82228984,0.081152679
0.415294187,0.820723194,0.086828424
0.415589023,0.835121708,0.076247759
0.416301072,0.828424438,0.08580109
0.415680622,0.826743085,0.089115503
0.414965976,0.824231551,0.092615066
0.413350574,0.823221073,0.094992718
0.412510377,0.825657777,0.092522757
0.412005134,0.820332478,0.096492422
0.410674423,0.814998016,0.099933387
0.410245075,0.805429887,0.108277766
0.409911527,0.800851456,0.112859683
0.411113158,0.804033571,0.109842451
0.411922767,0.808470291,0.105532563
0.411864156,0.815771668,0.098353633
0.411415042,0.813377077,0.1004927
0.411098633,0.819340031,0.094327052
0.412323673,0.821859023,0.092658075
0.413865264,0.828235984,0.087780374
0.414565853,0.825460283,0.092031801
0.414842255,0.8213774,0.09602802
0.414169269,0.818991409,0.097635332
0.413251287,0.818426283,0.097227958
0.411753485,0.818468897,0.096548614
0.411440029,0.818688179,0.095710599
0.410486436,0.815495149,0.098074326
0.410009895,0.816296056,0.096089187
0.408744928,0.812080541,0.102235066
0.408698622,0.81087499,0.105714867
0.408809067,0.810475149,0.107205005
0.409826757,0.816326227,0.099450774
0.410229697,0.818483499,0.095573773
0.410586884,0.818028479,0.095527269
0.411672523,0.814799131,0.098248824
0.413701572,0.820278844,0.092211378
0.415685354,0.819637275,0.092477871
0.416086228,0.817221041,0.095388742
0.415368294,0.81386749,0.099424826
0.413626565,0.830813187,0.083334647
0.41172182,0.829332152,0.085136159
0.410948911,0.825370085,0.089129286
0.410479543,0.807133998,0.107126506
0.410319274,0.809185552,0.104750707
0.409909983,0.810534662,0.103381619
0.410332987,0.812278729,0.101786789
0.410649945,0.814639274,0.099091192
0.410693446,0.818443939,0.094375272
0.410011215,0.804903213,0.106795859
0.409648589,0.793989414,0.117199044
0.410742335,0.786193766,0.124575144
0.411614367,0.793682902,0.116551606
0.412589998,0.797018078,0.112260897
0.412762582,0.79913599,0.110071754
0.413661259,0.800068448,0.109352049
0.41421018,0.803122877,0.107557542
0.413857049,0.804265652,0.107214325
0.413562642,0.804943075,0.107104853
0.413583639,0.802463517,0.109794244
0.414065661,0.800839988,0.110816123
0.413808716,0.798009427,0.116197933
0.414077769,0.800711063,0.11597838
0.414124259,0.803690657,0.11604779
0.414780858,0.814830342,0.104894618
0.415098452,0.818390668,0.099842925
0.416058379,0.824089566,0.094428691
0.416647133,0.822423557,0.096255348
0.416839484,0.820070655,0.100531236
0.416366036,0.811062248,0.109262602
0.415915549,0.803868502,0.116466316
0.415181181,0.802932196,0.116627332
0.413078629,0.801499548,0.118411233
0.410711821,0.802762178,0.117319031
0.409671905,0.804562756,0.116759396
0.410324961,0.803542055,0.116725589
0.411287031,0.799205403,0.119884326
0.412497344,0.796707461,0.121173427
0.413931227,0.804606716,0.113617936
0.41420443,0.813078709,0.106372574
0.41295522,0.815022697,0.105074357
0.412496358,0.813522485,0.107028118
0.412905157,0.812196336,0.107906935
0.414150133,0.808888899,0.11069668
0.414084479,0.809179489,0.110296908
0.414538601,0.807191695,0.113332953
0.413882962,0.806246828,0.116270815
0.413905479,0.799160171,0.125288334
0.41389393,0.798656174,0.127431846
0.413665926,0.801630518,0.125074519
0.412102091,0.803706745,0.123287842
0.411234177,0.801836149,0.124732382
0.411079909,0.797356709,0.129102211
0.411365658,0.795391463,0.130992626
0.411887532,0.796737414,0.129836254
0.411785126,0.800340211,0.126220172
0.411926238,0.801147217,0.125486004
0.411316911,0.797141217,0.128898217
0.41063371,0.793639031,0.131906345
0.410831189,0.794494263,0.130573146
0.41234622,0.797746272,0.127314298
0.414141918,0.796679265,0.128452275
0.414767549,0.79411936,0.13112072
0.414086822,0.792647553,0.132120824
0.412356227,0.802606355,0.120490591
0.411862298,0.812228632,0.109181594
0.411076534,0.814022976,0.106141877
0.410978393,0.805934596,0.114675583
0.409715317,0.788489273,0.135064963
0.408323297,0.786568576,0.136796087
0.413792139,0.796957268,0.125874607
0.419450819,0.815647936,0.10384837
0.425916508,0.82875819,0.090409627
0.426408257,0.825978343,0.092737871
0.425773496,0.823633009,0.094645083
0.426545598,0.821811828,0.095707362
0.427657379,0.821843862,0.094904425
0.430904152,0.825343193,0.091089766
0.432248837,0.827430646,0.089343613
0.432850588,0.831601581,0.085589278
0.432892061,0.826210027,0.09133809
0.432441643,0.822905186,0.095425134
0.432200289,0.820386921,0.098175662
0.429780392,0.822255271,0.095601014
0.426119382,0.814093197,0.103364516
0.424239142,0.812946195,0.104417557
0.423377009,0.810231939,0.107439683
0.423820694,0.813821187,0.103175642
0.4215628,0.808352979,0.107551417
0.41536467,0.803682113,0.111477143
0.410127461,0.797487568,0.117275933
0.406561556,0.798094872,0.116720743
0.408350841,0.80347944,0.111640472
0.409444235,0.806975531,0.108814369
0.410446262,0.80797946,0.108495025
0.410496313,0.805997207,0.111256509
0.410953879,0.809825704,0.107527812
0.409796877,0.80984325,0.107060216
0.409601451,0.810351522,0.10549849
0.40755191,0.804564601,0.111153301
0.406580064,0.800384034,0.11456868
0.405496183,0.805912846,0.108772126
0.406191335,0.811930315,0.101540423
0.407775876,0.826995533,0.084692708
0.408620289,0.829471693,0.082252756
0.409634977,0.834034108,0.078751192
0.410050661,0.824986409,0.091111831
0.410941651,0.820932412,0.096747064
0.411500605,0.823737441,0.095287144
0.411373196,0.822999527,0.096748276
0.411648914,0.818127305,0.101970435
0.410747236,0.808961345,0.112587395
0.410037527,0.806640651,0.117107135
0.408508166,0.807584662,0.118756618
0.40809124,0.805346196,0.122042313
0.407335628,0.799428775,0.128293994
0.406893667,0.79646198,0.131162243
0.406132587,0.791232023,0.136798437
0.405426817,0.793291092,0.135040767
0.404419123,0.795440513,0.133426961
0.403751704,0.803427989,0.125254345
0.404197603,0.80484689,0.12358993
0.405021599,0.800879151,0.127072283
0.407189609,0.797129315,0.130135916
0.408668176,0.79189932,0.134900904
0.410213113,0.792823895,0.134002854
0.410219723,0.792387519,0.135006154
0.410811108,0.801161892,0.127047283
0.410517552,0.805549576,0.123356685
0.410116,0.807531783,0.122014593
0.408872347,0.807828417,0.122153086
0.408834597,0.807117898,0.123259424
0.408895585,0.805628172,0.124999131
0.409141601,0.804281371,0.126442694
0.409012045,0.805481947,0.125539349
0.409270238,0.805696691,0.125522697
0.40901788,0.802223187,0.128490701
0.409412375,0.800398504,0.128770394
0.409789592,0.800793461,0.127821137
0.410975734,0.807471693,0.120897476
0.423026597,0.821971168,0.107347923
0.434413948,0.835953633,0.093474013
0.44519509,0.838541994,0.092080204
0.443803401,0.836748734,0.094709442
0.441988426,0.833853502,0.098223319
0.438716275,0.836715082,0.09515511
0.435157243,0.829295345,0.102222971
0.431781739,0.825539927,0.105281076
0.430772406,0.82585719,0.104253947
0.432100391,0.829763635,0.100055778
0.434446344,0.831963377,0.0979652
0.436674049,0.835293344,0.094853325
0.437184305,0.834238051,0.095924924
0.43765941,0.832129753,0.098224827
0.436966867,0.828123057,0.102089607
0.438245001,0.830587175,0.099795934
0.439033422,0.833082791,0.097338272
0.44107655,0.833933652,0.096719947
0.440750457,0.828952003,0.101532368
0.440713015,0.827883101,0.102378099
0.439471987,0.826553852,0.104028943
0.438577099,0.830751516,0.099667773
0.438927109,0.830893012,0.099308894
0.439180056,0.836525968,0.093254735
0.43956023,0.836799443,0.093055719
0.43816043,0.836066873,0.0942554
0.437540823,0.829583019,0.100931252
0.436298925,0.828799817,0.101973494
0.43583976,0.832472504,0.098456171
0.436386982,0.833707078,0.097293429
0.438185967,0.832320558,0.09808233
0.438788225,0.829472081,0.099818215
0.440232996,0.832634158,0.095879159
0.440101817,0.835787899,0.092768899
0.44078116,0.836800551,0.091839878
0.440115685,0.835961433,0.093220964
0.440526973,0.834509803,0.094575206
0.439526869,0.834748164,0.094508919
0.437932079,0.835510411,0.092989039
0.436266161,0.834118138,0.095178184
0.436853006,0.832783605,0.094337149
0.437400269,0.82919462,0.098650595
0.437764791,0.828873339,0.099021912
0.437710185,0.829314926,0.102271974
0.437530343,0.833867698,0.098750386
0.438030294,0.836113576,0.096677304
0.438386794,0.84076965,0.091240762
0.439266411,0.840850205,0.090248939
0.440395656,0.844946641,0.084150296
0.441136962,0.842143271,0.086452863
0.442869928,0.838892144,0.089361629
0.443526514,0.833145464,0.096163524
0.442733349,0.831789505,0.097492197
0.440009687,0.837241228,0.092256326
0.438118766,0.840992936,0.089322729
0.437287321,0.836370467,0.094604269
0.437319379,0.831883383,0.098983376
0.435931218,0.828999216,0.101122148
0.434734884,0.835804133,0.093745259
0.432908443,0.838094324,0.091661881
0.433096502,0.838023573,0.091656311
0.434116034,0.836934702,0.092585865
0.435993347,0.833177198,0.095607508
0.437457464,0.8344587,0.094377803
0.43871085,0.838326041,0.089629652
0.440390207,0.843770054,0.084294339
0.441373979,0.846478381,0.081215671
0.443742488,0.843396863,0.084987893
0.444140711,0.840459316,0.08833967
0.443829804,0.839310811,0.089308006
0.441211843,0.835273827,0.093639457
0.440521802,0.832996778,0.09580013
0.440682547,0.829716093,0.099422386
0.441707249,0.835771762,0.093347183
0.442276877,0.837728922,0.091622776
0.441650929,0.837947587,0.092008394
0.440739156,0.835477166,0.094780435
0.439865038,0.832583527,0.097690785
0.439083868,0.834304911,0.096050805
0.438840364,0.832104461,0.098084554
0.438914434,0.831686949,0.097887489
0.439771425,0.830900502,0.098478138
0.440423192,0.83223952,0.097376048
0.440397165,0.837415454,0.093014978
0.438167894,0.837197697,0.093640353
0.433340358,0.830512738,0.100849245
0.425535532,0.812762629,0.119061539
0.426554192,0.808486618,0.122616918
0.430057664,0.810386188,0.120203514
0.437170766,0.824107879,0.104846283
0.437361603,0.826313923,0.101766133
0.436371591,0.832447742,0.09445281
0.434400055,0.83295614,0.093933192
0.435694701,0.833198023,0.093011062
0.438780774,0.833996089,0.090987583
0.441926322,0.839563005,0.083875493
0.442401266,0.849493143,0.073451536
0.441772258,0.852173553,0.070520361
0.441654201,0.847085291,0.075957352
0.441286753,0.840437468,0.082843973
0.441009454,0.836597583,0.087361892
0.44092088,0.841333445,0.083003553
0.441074559,0.84148409,0.083323358
0.441144161,0.840280591,0.084323699
0.441242297,0.836075228,0.088598177
0.440134211,0.838430531,0.085926163
0.439222218,0.836677653,0.088144136
0.437854842,0.833662479,0.091408755
0.437449779,0.823444045,0.102091811
0.438298475,0.814924779,0.1102893
0.440952744,0.811306104,0.113962187
0.443634507,0.813079238,0.111612692
0.443925856,0.817492,0.107002878
0.443456227,0.819546565,0.104200404
0.442460409,0.819028615,0.104848225
0.442188999,0.820802981,0.103327337
0.441135056,0.818684428,0.106075647
0.43965219,0.817487817,0.10710401
0.438399136,0.812766622,0.111597382
0.437884252,0.814214977,0.109819772
0.438694836,0.819243778,0.104184078
0.439306692,0.821400216,0.099716628
0.439379337,0.822750358,0.094950109
0.438262407,0.826650524,0.087281553
0.437894218,0.834408814,0.077201199
0.436837105,0.835036639,0.075482708
0.437150947,0.827749313,0.083908845
0.438049807,0.824354469,0.089107349
0.440819454,0.828056346,0.087249885
0.443527413,0.832712821,0.080201227
0.444513656,0.836253667,0.072244413
0.443731576,0.839491753,0.064420388
0.443368647,0.836411082,0.065924511
0.442080577,0.832871758,0.065685949
0.441331593,0.826907563,0.067527591
0.440821704,0.827847309,0.063006383
0.440246015,0.828321267,0.062396157
0.438849721,0.830886724,0.060659042
0.435052002,0.832665522,0.060647581
0.434403531,0.833572707,0.061036943
0.435992687,0.833182406,0.064275055
0.439936355,0.835984318,0.061462364
0.442463513,0.840929212,0.057495065
0.444553964,0.842775387,0.05496091
0.445926793,0.841567438,0.056872605
0.447226243,0.840227076,0.058507849
0.447150284,0.83936675,0.059135418
0.446970019,0.83609953,0.062483986
0.446586538,0.831959467,0.066585109
0.446995635,0.829960376,0.0688039
0.447715017,0.831328961,0.067640914
0.449697766,0.832387535,0.066973535
0.450309367,0.832179343,0.067873519
0.448985075,0.831809337,0.068682682
0.446513804,0.832081127,0.068932258
0.444945969,0.834718375,0.066039233
0.444644925,0.835324705,0.065088677
0.444336811,0.833380857,0.067870366
0.445117655,0.830693287,0.072401363
0.447981276,0.832967931,0.072600925
0.450502488,0.838589527,0.069920882
0.451839981,0.840940602,0.069382313
0.450838514,0.840942179,0.071350966
0.450356611,0.840370409,0.07156599
0.447657544,0.841187907,0.070410965
0.444408393,0.838990345,0.070638331
0.440919144,0.832401492,0.077524815
0.439482978,0.83055288,0.079410766
0.438348173,0.828822414,0.082671839
0.437000096,0.831885591,0.079444092
0.435736888,0.832546371,0.078217981
0.433822406,0.833844621,0.076231603
0.433962006,0.834773855,0.074842937
0.434280432,0.837057648,0.073453812
0.437524346,0.842590701,0.067669124
0.439266402,0.846659133,0.063282512
0.441010809,0.84848832,0.060529082
0.441457037,0.846422244,0.062796646
0.441900879,0.848762891,0.060661909
0.442082304,0.854357215,0.055691526
0.440762658,0.858069207,0.05229446
0.438400703,0.851062532,0.059770135
0.435614041,0.844129248,0.066511734
0.433896645,0.839582781,0.071374718
0.432407997,0.83978936,0.071225845
0.431286741,0.835142469,0.076571956
0.430040307,0.831368039,0.080407115
0.430558714,0.829125058,0.082868861
0.431254485,0.830019203,0.082090445
0.432799605,0.831041033,0.080910783
0.433244726,0.833321069,0.078891971
0.433674515,0.835020991,0.076616968
0.43438883,0.832102198,0.079167563
0.435057563,0.83396973,0.076398383
0.434924559,0.825626916,0.084632829
0.433119878,0.828058636,0.082117818
0.431421687,0.825299055,0.085066139
0.429270737,0.830801425,0.079870255
0.428380747,0.829971578,0.081136363
0.425931829,0.828827825,0.080678029
0.42447789,0.835021684,0.072212046
0.423575871,0.835989588,0.068751995
0.424293446,0.83658222,0.067941108
0.425684819,0.831554965,0.073140157
0.425604002,0.829334337,0.075669053
0.425147379,0.828058631,0.076350798
0.424633452,0.826175959,0.076732597
0.427750417,0.829528996,0.07255086
0.432001586,0.833759286,0.067963223
0.435551877,0.835996907,0.066007133
0.435671409,0.836763265,0.065237094
0.434713441,0.83581434,0.066016134
0.433101961,0.833647881,0.070585133
0.431190409,0.834435506,0.071224142
0.428764618,0.832653345,0.074445584
0.428171865,0.83291386,0.072982584
0.428280508,0.829701709,0.075707632
0.430433366,0.828819292,0.076391695
