density,cook,sul,initialpoint,percent5,percent10,percent30,percent50,percent70,TIC-3101,TI-3106A,TI-3106B,TI-3107A,TI-3107B,TI-3108A,TI-3108B,TI-3111,TI-3135,TIC-3204,TI-3228,FIC-3101A,FIC-3104,FIC-3105,FIC-3208,FIC-3209,FIC-3115,FIC-3103,FIC-3111,FIC-3110,FIC-3109,PdI-3122,PdIC-3103,DI-3102,TI-3112,TI-3115A,TI-3117,PI-3106,FIC-3112,FIC-3114,FIC-3116,FIC-3117,FIC-3113,LI-3105,LIC-3101,PdI-3104,PdIC-3101,DI-3104,DI-3103,TI-3142,TI-3120A,TI-3121A,TI-3122A,TI-3123A,TIC-3125,TI-3126A,TI-3133,TI-3139,PIC-3101,PI-3111,FIC-3121,FIC-3120,FIC-3118,LIC-3102,PDI-3102,PDI-3108,PDI-3109,DI-3106A,DI-3107,DI-3108,AI-3103,AI-3102,AI-3101,LI-3106,TI-3127A,TIC-3102,TI-3128A,TI-3131A,TI-3136A,TI-3137A,TI-3132,PI-3110,PI-3114,FIC-3122,FIC-3119,LI-3108,LI-3107,PDI-3114,DI-3111,DI-3112,TI-3130A,Pd-3107,TI-3144A,TI-3152A,TI-3145A,TI-3153A,TI-3147A,TI-3154A,TI-3149,TI-3157,PI-3115,PI-3119,LI-3109,LI-3111,FIC-3123,FIC-3124,PdI-3115,PdI-3118,PdI-3116,PdI-3119,DI-3113A,DI-3114A,TI-3150,TI-3158,TI-3151,TI-3159,PIC-3102,PIC-3103,PI-3117,PI-3121,PI-3118,PI-3122,FIQ-3134,FIQ-3137,FI-3133,FI-3136,FIQ-3135,FIQ-3138,LIC-3104,FIC-3134,TI-3512,TI-3509,TIC-3503,TIC-3505,TIC-3504,TIC-3506,TI-3522,TI-3526,TI-3529,TI-3532,TI-3534,TI-3543,TI-3537,TI-3546,TI-3542,TI-3551,PIC-3503,PIC-3504,PI-3507,PI-3513,PI-3510,PI-3516,PI-3518,PI-3519,PI-3522,F-3419,FIQ-3517,FIQ-3518,FIQ-3513,FIQ-3516,FIQ-3511,FIQ-3514,FIQ-3512,FIQ-3515,FIC-3125,LIC-3504,LIC-3505,LIC-3103,FIC-3133,FIQ-3519,FIQ-3520,TI-3544,PI-3524,PI-3526,TI-3535,TIC-3109,TI-3138,TI-3166,TI-3163,TI-3164,PDI-3121,TC3720,TIC-3501,TI-3161,TIC-3201,TI-3206A,TI-3207A,TI-3208,TI-3209A,TI-3209B,TI-3211A,TI-3212,TI-3215,TIC-3203,TI-3216,TI-3217,TI-3220C,TI-3222,TI-3223,TI-3243,PI-3203,FIC-3206,FIC-3213,FIC-3201,FIC-3207,FIC-3202,FIC-3203,FIC-3204,FIC-3214,LIC-3201,LIC-3209,LIC-3207,LIC-3208,TI-3236,TI-3237,TI-3244,TI-3245,FIC-3222,FIC-3223,PIC-3401,TI-5183A,PIC-3403,F-5137,FIQ-3224,FIQ-3231,FIQ-3227,TI-3242,LIC-3205,LIC-3206,LIC-3204,LIC-3210,FIC-3403,FIC-3404,LIC3401,FI-3127(A-H),FI-3126(A-H),FI-3128(A-H),FI-3130(A-F)
907.938447,3.907386364,0.371791667,242.0492424,300.3939394,343.1723485,407.1477273,453.0984848,500,504.687,502.4396667,505.5005,459.5745,406.5205,664.7118333,667.9565,666.328,682.1,199.992,310.5441667,5.019,9.6345,1.641833333,130.7355,184.425,8.922833333,0,11.723,0.627,1.616,84.13033333,33.866,11.71916667,505.237,447.949,502.5935,0.155166667,2.9945,3.7535,5.83,1.5,2.001,108.4563333,29.722,10.01433333,56.42,25.65566667,723.9725,657.521,666.704,662.4606667,655.429,669.535,697.053,681.5948333,168.7491667,189.395,0.195,0.305833333,1784.576,903.3345,1.223,81.233,57.477,4.5855,6.138333333,0,41.02966667,511.6543333,15.6465,3.688,-0.091166667,184.157,706.366,704.9045,687.9,675.172,186.0575,184.671,182.6675,0.230166667,0.270166667,2073.345667,1.927333333,153.4626667,41.713,6.542166667,15.452,487.7335,665.301,21.966,555.1128333,518.2111667,516.7878333,502.4935,514.9876667,495.136,510.6618333,492.2208333,0.306,0.297333333,28.70733333,28.1475,116.956,116.956,566.1315,517.843,40.59933333,45.2875,343.3153333,371.8955,281.4883333,284.8828333,211.297,211.1843333,6.2615,6.231833333,8.062,8.129,6.827333333,6.6825,47.57433333,44.166,1144.596667,1077.463,27.956,52.76966667,50.08766667,48.01333333,401.6781667,275.58,407.1786667,400.326,403.7976667,410.984,208.9388333,211.316,563.402,532.4393333,838.5,859.749,398.875,394.4941667,141.4103333,143.8571667,0.148,0.223666667,0.851,0.939,6.131166667,6.0995,6.126,6.0125,6.0205,-2496.3045,160.8531667,152.1758333,113.1286667,116.4785,32.943,32.92766667,31.9115,42.79083333,217.613,42.41166667,51.852,49.54233333,1139.5245,318.3865,393.5575,876.227,0.384,0.382,746.4196667,653.579,651.5565,635.631,198.953,40.92333333,8.7915,746.4196667,275.013,660.4153333,107.861,81.714,121.6708333,111.3586667,185.455,194.5496667,151.0408333,278.8208333,258.844,318.3143333,247.1008333,248.0105,390.6495,293.4605,311.011,103.04,0.129166667,574.419,41.318,394.84,351.495,131.3203333,286.688,612.9233333,1.686333333,58.364,69.33933333,49.40233333,54.43733333,169.3573333,164.7428333,45.97166667,40.55166667,0.3875,1.758,1.889,123.7186667,0.019,681.27,3395.9135,1825.847,12041.71,35.7025,55.65933333,48.918,105.198,49.915,37.08566667,271.8453333,70.14,327.8871667,18.22,9.724666667,3.994666667
907.9404762,3.907142857,0.371666667,242.047619,300.3809524,343.1666667,407.1428571,453.0952381,500,504.2166667,501.7993333,506.4646667,459.796,408.55,665.1503333,668.3948333,667.2216667,683.1855,200.056,310.4341667,5.020333333,15.6525,1.644,133.5945,189.3978333,8.895666667,0,11.74266667,0.616,1.618833333,83.05516667,35.11983333,11.77633333,505.709,448.0535,503.3038333,0.1545,3.0025,3.753833333,5.8405,1.502166667,2.0025,108.2723333,29.80966667,10.07683333,55.86916667,25.83183333,724.8358333,657.5811667,666.9335,660.2893333,655.1868333,670.8965,693.572,681.649,168.3275,192.5058333,0.195,0.305833333,1786.806,912.427,1.332,80.75666667,58.1575,4.5855,6.1345,0,39.945,506.8183333,15.67016667,3.6785,-0.088,185.1053333,708.512,706.6211667,689.8961667,675.097,189.021,187.5693333,185.6158333,0.23,0.2695,2068.351333,1.923166667,151.0583333,41.20833333,6.541166667,15.12133333,523.488,667.3383333,25.30766667,553.7433333,517.9148333,516.5203333,502.6313333,514.921,496.2551667,510.9956667,493.1648333,0.306,0.297,28.93683333,28.37666667,121.0723333,121.0723333,561.5353333,516.5836667,41.68033333,47.4295,344.1345,376.2183333,281.839,284.4236667,211.1133333,210.892,6.295333333,6.265333333,8.116333333,8.183,6.861166667,6.715833333,48.26133333,45.40233333,1145.307667,1079.195333,53.88233333,52.4765,50.14733333,48.91283333,401.1046667,275.7171667,405.4856667,400.56,402.4766667,413.02,208.9845,211.3586667,563.1385,537.2336667,839.2766667,862.7173333,398.6828333,394.3606667,140.7673333,143.1641667,0.144333333,0.217,0.853833333,0.951,6.1615,6.129666667,6.156,6.0425,6.051,-2496.224833,159.0628333,150.7568333,113.3433333,116.4803333,32.91483333,32.61233333,31.47016667,43.17016667,215.328,46.32233333,52.01966667,49.69166667,1143.270667,319.1766667,524.05,879.981,0.383333333,0.381333333,750.1923333,653.6268333,651.4271667,634.8753333,198.4728333,40.73133333,8.729666667,750.1923333,275.017,658.603,108.5063333,82.068,122.6656667,111.6181667,188.6015,196.5453333,153.659,278.94,258.9325,317.8413333,247.3448333,248.2941667,390.1063333,294.1411667,311.5663333,105.768,0.128666667,570.193,40.98266667,393.9606667,353.6263333,132.7146667,288.159,612.559,1.685666667,58.56466667,70.91533333,49.84566667,54.79033333,171.3073333,167.2576667,47.09466667,40.47866667,0.397,1.761,1.891,123.041,0.020333333,681.8823333,3431.8735,1828.909333,12349.18333,35.96816667,53.44766667,48.59466667,105.205,49.907,37.07066667,275.337,70.09933333,328.5333333,18.24483333,9.743833333,3.998
907.9425054,3.906899351,0.371541667,242.0459957,300.3679654,343.1609848,407.137987,453.0919913,500,503.581,501.545,507.0575,460.5978333,409.6818333,664.5698333,667.827,666.495,682.1875,200.037,309.1553333,5.030666667,17.87766667,1.646833333,133.1323333,190.0321667,8.861833333,0,11.745,0.604666667,1.625166667,82.85616667,34.53316667,4.6735,505.8216667,448.3291667,503.2623333,0.154333333,3.003333333,3.747,5.844166667,1.5025,2.0015,107.9483333,29.895,10.02616667,55.69083333,24.55183333,726.681,659.9111667,669.4721667,662.3523333,657.1078333,673.3768333,695.4396667,684.3298333,167.3546667,195.7505,0.195,0.305,1791.315667,918.3078333,1.395333333,76.89933333,58.69883333,4.553666667,5.740833333,0,37.44633333,473.1736667,15.67433333,3.6035,-0.084166667,179.855,710.1906667,707.8293333,690.7148333,672.7086667,192.1881667,190.7453333,188.873,0.2295,0.268666667,2041.094667,1.921166667,149.6026667,40.88033333,5.789,15.331,522.6815,667.0293333,26.08466667,551.4091667,512.4276667,515.8981667,494.7808333,513.6183333,489.5655,509.6428333,484.429,0.304666667,0.296333333,28.47183333,28.5395,123.032,123.032,559.5128333,490.9403333,41.26166667,48.102,337.5361667,379.4011667,282.027,282.9788333,210.1026667,209.802,6.2705,6.2385,8.146,8.212666667,6.835833333,6.688,48.537,44.669,1146.987667,1077.303,67.80566667,49.69083333,49.89,48.7495,398.5838333,275.0458333,402.3003333,402.191,400.4596667,413.7256667,207.0406667,209.6863333,562.9765,541.8386667,838.352,863.8733333,397.8225,393.5465,138.2116667,140.2576667,0.137666667,0.202333333,0.857166667,0.960666667,6.136666667,6.104166667,6.131333333,6.018,6.0265,-2496.185,158.0643333,149.6456667,112.9073333,115.9975,32.4895,32.266,30.68166667,42.84333333,207.7946667,45.93833333,51.958,49.504,1147.907833,317.8815,587.3228333,882.1263333,0.382666667,0.380666667,749.7116667,655.9108333,653.0823333,635.9986667,199.0741667,40.47233333,8.627166667,749.7116667,274.6553333,660.0893333,108.5176667,81.93366667,121.2831667,110.5135,191.2018333,195.9596667,151.9348333,278.0671667,258.2368333,316.8676667,247.168,248.1843333,389.2761667,294.8593333,311.3283333,107.3793333,0.128833333,569.1013333,40.85,390.4923333,353.992,126.8386667,288.7716667,610.844,1.679333333,56.98733333,71.289,49.05166667,54.70866667,170.761,165.5821667,45.19033333,39.563,0.3985,1.763666667,1.898666667,119.8366667,0.021666667,698.193,3471.39,1831.946333,12651.81333,36.53266667,52.416,48.903,105.2073333,49.99733333,37.62533333,285.3253333,70.187,329.0355,18.26783333,9.756166667,3.996
907.9445346,3.906655844,0.371416667,242.0443723,300.3549784,343.155303,407.1331169,453.0887446,500,503.581,500.9703333,506.874,460.4681667,409.7946667,667.5596667,670.6748333,668.8376667,684.5386667,200.0306667,308.4533333,5.022666667,17.4485,1.644833333,133.2216667,187.804,7.382,0,11.69733333,0.593,1.628,80.65116667,34.88666667,3.2465,505.425,448.6631667,503.9971667,0.153333333,3.001166667,3.737166667,5.851666667,1.503166667,2.001,109.301,30.40333333,9.803333333,54.14833333,24.612,727.375,662.8976667,672.078,668.491,660.5736667,680.3795,692.3956667,689.157,168.023,199.6173333,0.195,0.305333333,1776.819,901.9393333,1.404166667,81.621,58.7785,4.661666667,5.980833333,0,39.21616667,495.6558333,15.70666667,3.554,-0.078,182.49,707.1423333,708.7433333,692.0468333,672.9676667,195.9563333,194.643,192.961,0.229833333,0.269,2071.091667,1.922333333,148.1478333,36.80266667,6.398166667,13.16066667,502.2338333,667.4636667,24.51433333,553.1841667,507.1078333,516.6203333,488.0661667,513.514,485.3311667,509.6761667,479.485,0.303666667,0.296333333,28.3165,28.536,127.6583333,127.6583333,536.1846667,486.0601667,40.29533333,47.56166667,333.153,378.1958333,282.9833333,282.2106667,211.1841667,210.7038333,6.313,6.277166667,8.204666667,8.2705,6.878,6.725333333,48.55033333,42.81933333,1147.829667,1079.356,65.45383333,48.068,49.50233333,49.8915,399.1271667,274.4781667,403.2443333,405.2903333,402.529,416.7773333,207.7516667,210.5498333,565.6905,548.413,842.929,865.704,398.407,394.2521667,137.3098333,139.0258333,0.16,0.197333333,0.854,0.972833333,6.175,6.142833333,6.170666667,6.056666667,6.065333333,-2496.185,155.3876667,147.4206667,112.7505,115.7901667,32.54083333,32.09916667,29.32883333,43.0935,200.305,51.28766667,51.39033333,49.90366667,1148.926833,360.7608333,588.4026667,888.2016667,0.382333333,0.380333333,725.4203333,658.624,656.4066667,637.498,171.7895,41.04033333,8.8025,725.4203333,274.6553333,666.3863333,109.109,82.67833333,121.5363333,110.5256667,192.2058333,197.5953333,153.8298333,277.7863333,256.8055,316.637,247.8393333,248.99,387.5,297.0976667,310.8886667,104.9073333,0.128666667,570.764,40.95533333,386.499,351.691,122.3113333,289.2103333,610.8886667,1.669666667,56.11766667,72.99,49.51333333,54.63966667,172.2288333,167.6118333,53.314,40.558,0.4045,1.765333333,1.902,119.1956667,0.023333333,697.4005,3510.098,1834.9205,12947.36167,35.672,52.61233333,48.69,105.2073333,50.023,36.97266667,286.1396667,70.167,325.7636667,18.247,9.7745,3.9905
907.9465639,3.906412338,0.371291667,242.0427489,300.3419913,343.1496212,407.1282468,453.0854978,500,504.0703333,502.6866667,508.6905,462.7023333,409.9031667,671.6228333,674.5458333,672.7796667,688.2635,200.075,308.557,5.032666667,17.67016667,1.652,134.313,182.7948333,9.394166667,0,9.129333333,2.713333333,1.654833333,78.14666667,36.46883333,3.781,505.7713333,449.3186667,504.2558333,0.154,2.999833333,3.7385,5.844166667,1.501,1.9995,110.3933333,30.54733333,9.825166667,54.51783333,25.5395,729.3556667,669.2735,679.1558333,676.467,666.5868333,685.741,694.5413333,695.9511667,170.132,202.4025,0.195,0.306,1695.634667,868.2515,1.406833333,86.156,58.38266667,4.784333333,6.467,0,41.58583333,525.6768333,15.74133333,3.447833333,-0.074166667,188.3843333,711.978,713.051,694.786,675.1473333,198.9201667,197.7363333,196.026,0.230666667,0.27,2080.325,1.929833333,150.1551667,36.00833333,6.882166667,15.74033333,509.6856667,669.0256667,22.50033333,557.619,505.4668333,520.1448333,482.9843333,515.869,483.1596667,511.8643333,475.376,0.303333333,0.297666667,27.819,28.89283333,127.468,127.468,539.9328333,485.1145,39.00133333,47.332,322.1155,381.4483333,283.568,281.9268333,211.9271667,211.5471667,6.318833333,6.279333333,8.173666667,8.2395,6.8845,6.727333333,49.853,42.40133333,1147.524,1079.448333,67.1585,47.2785,49.40533333,51.11033333,401.532,274.06,406.2963333,409.2003333,406.5346667,419.2376667,207.5226667,210.2385,571.4836667,552.9206667,843.567,863.115,400.3695,395.196,136.9005,138.3995,0.197333333,0.199666667,0.863833333,0.9665,6.175666667,6.143666667,6.172,6.054,6.062166667,-2496.185,155.8893333,147.9306667,114.5925,117.6466667,32.706,32.2625,29.69216667,41.87783333,194.3086667,51.64066667,51.14966667,49.98633333,1147.002,372.2333333,590.8245,887.2583333,0.382666667,0.380666667,715.5356667,664.9088333,662.1766667,643.34,127.8056667,41.77533333,9.071,715.5356667,274.691,673.6773333,108.8356667,83.22766667,122.0428333,110.2111667,192.4773333,197.046,152.646,278.4911667,256.418,316.7363333,248.639,249.8596667,389.3491667,299.1896667,311.8833333,100.9766667,0.129166667,578.638,41.37933333,385.372,350.404,116.526,289.2746667,610.7433333,1.677,54.72266667,73.296,49.78033333,54.24933333,172.7265,167.6056667,54.84,41.34533333,0.413,1.766666667,1.903333333,119.3726667,0.023,706.5281667,3544.119,1837.8045,13252.945,35.43066667,56.19333333,49.90833333,105.2083333,50.09933333,37.28733333,291.628,70.113,323.2881667,18.2985,9.848333333,3.9985
907.9485931,3.906168831,0.371166667,242.0411255,300.3290043,343.1439394,407.1233766,453.0822511,500,504.3563333,503.704,510.4693333,464.6981667,410.588,676.4543333,679.0471667,678.108,693.7798333,200.094,309.1856667,5.008333333,18.37633333,1.651666667,137.4348333,177.2971667,11.42733333,0,6.526,4.846,1.663,73.66266667,38.95916667,6.038,506.1806667,449.8281667,505.0908333,0.153333333,3.000833333,3.745166667,5.845666667,1.500166667,2.0005,111.0528333,30.61766667,9.969666667,53.591,26.10066667,726.348,673.4393333,683.5113333,680.008,670.391,690.6936667,690.075,700.3316667,172.0195,203.2458333,0.195,0.305666667,1604.611667,830.326,1.397666667,91.535,56.60016667,4.878333333,7.633666667,0,44.15933333,581.4401667,15.766,3.4055,-0.070833333,194.8665,716.496,716.2418333,697.8843333,679.515,200.002,198.8506667,197.1116667,0.231333333,0.271166667,2089.778,1.935166667,151.1291667,35.24266667,6.591833333,14.58083333,511.6613333,672.383,23.225,560.2746667,502.4018333,521.5311667,483.2348333,517.3678333,482.4078333,513.856,475.8436667,0.3035,0.298833333,27.9295,29.04916667,131.2146667,131.2146667,529.7698333,483.1641667,38.48083333,47.38766667,320.7986667,377.7443333,284.0105,282.7955,212.5663333,212.2905,6.353833333,6.3095,8.194833333,8.2595,6.919333333,6.7575,51.03033333,42.71466667,1147.202333,1083.045,64.63816667,48.314,49.37166667,52.265,404.529,274.426,410.3733333,411.5606667,410.664,421.946,208.4075,210.9098333,577.7393333,557.8445,848.819,864.28,402.9878333,396.6491667,137.0383333,138.6,0.197333333,0.200666667,0.862833333,0.964166667,6.2065,6.175,6.203666667,6.081833333,6.090333333,-2496.185,155.1343333,146.9005,116.2148333,119.1778333,33.31266667,32.529,30.09283333,39.21683333,192.4163333,51.68433333,51.137,50.14933333,1144.142667,385.4143333,593.6668333,889.4126667,0.382666667,0.381,713.0573333,669.067,666.8093333,648.1005,116.1258333,42.22216667,9.291666667,713.0573333,274.9176667,677.8533333,108.4206667,83.97233333,122.6256667,109.5488333,191.9493333,196.881,152.1576667,279.541,256.1493333,317.3246667,249.7375,251.0008333,390.3533333,301.1231667,313.519,97.55233333,0.128333333,584.2616667,41.63,386.94,349.7693333,112.698,289.9113333,611.3173333,1.683333333,54.09633333,73.73533333,50.53666667,54.35333333,173.4131667,167.212,56.15833333,41.70533333,0.415166667,1.766833333,1.9,119.7693333,0.021666667,699.7083333,3572.159833,1840.5875,13565.17167,34.53966667,57.13466667,49.93933333,105.209,50.16533333,36.80633333,288.248,69.87533333,320.667,18.29983333,9.886,4.151166667
907.9506223,3.905925325,0.371041667,242.0395022,300.3160173,343.1382576,407.1185065,453.0790043,500,503.4153333,505.0753333,512.0978333,466.4395,411.2518333,677.2395,679.4733333,679.0223333,693.074,200.113,310.1133333,5.016333333,17.9535,1.664333333,139.4808333,172.514,14.92783333,0,4.029333333,6.995333333,1.6815,71.29633333,38.71766667,17.07066667,506.2516667,450.3208333,503.1196667,0.153666667,3.005666667,3.755,5.846166667,1.498833333,2.001,110.7048333,30.23233333,10.34416667,52.6515,25.18716667,727.3916667,677.7948333,688.6308333,680.5843333,673.4478333,691.4996667,692.6976667,703.3801667,172.7545,201.4753333,0.195,0.306,1520.573333,811.7995,1.3745,92.11333333,57.08416667,4.926333333,8.247,0,44.5765,591.536,15.79166667,3.315,-0.069333333,199.4755,724.6223333,719.7705,699.0996667,678.8716667,198.6658333,197.5606667,195.6126667,0.231666667,0.271166667,2076.333,1.938333333,150.2073333,37.31733333,6.667,14.83683333,521.734,673.2933333,25.093,564.2456667,509.0496667,524.8176667,487.9868333,520.5371667,487.1431667,516.8123333,480.1696667,0.303833333,0.299833333,27.74516667,29.504,127.1606667,127.1606667,528.82,487.3996667,39.11983333,48.85,317.5415,376.074,283.9311667,283.9063333,212.3868333,212.1403333,6.352333333,6.305833333,8.147833333,8.213666667,6.9195,6.754833333,53.486,45.26366667,1145.679,1082.460667,67.30533333,48.82516667,49.72533333,53.592,405.8716667,274.5053333,410.707,412.0756667,411.1646667,420.773,208.0321667,210.4126667,582.395,562.1905,845.2313333,863.7436667,404.8003333,397.4051667,137.1218333,138.7965,0.202333333,0.201333333,0.881666667,0.961333333,6.197833333,6.165666667,6.194,6.068166667,6.076833333,-2496.185,157.589,148.9238333,118.6536667,121.5788333,33.35266667,32.32816667,30.627,36.261,192.3996667,51.265,51.48066667,49.92666667,1142.442333,352.893,593.3756667,885.9636667,0.383,0.381333333,729.0356667,673.6781667,672.0293333,653.3995,142.5921667,42.2305,9.379666667,729.0356667,274.7983333,678.6133333,108.209,84.44833333,124.2155,109.683,192.447,196.5573333,152.5393333,280.9021667,255.6336667,317.5673333,250.3478333,251.5255,392.2331667,300.6805,315.808,97.77833333,0.1275,588.977,41.73866667,388.3536667,350.004,105.8796667,289.9473333,611.312,1.710333333,52.004,72.679,51.83433333,54.44233333,174.7406667,167.4286667,49.81066667,40.46033333,0.456166667,1.7655,1.899333333,119.1893333,0.020666667,713.1311667,3598.5055,1843.292,13886.17,34.75333333,57.81366667,50.03166667,105.208,50.191,38.05433333,299.5343333,69.82366667,322.2008333,18.41766667,9.980333333,4.323333333
907.9526515,3.905681818,0.370916667,242.0378788,300.3030303,343.1325758,407.1136364,453.0757576,500,503.7843333,505.5416667,512.7743333,466.8528333,412.6716667,679.0225,681.2523333,681.2813333,695.922,200.024,310.6963333,5.001666667,16.02016667,1.661666667,140.9115,172.0721667,15.00416667,0,4.029666667,7.025333333,1.666833333,70.76683333,39.6605,22.91616667,506.5525,450.4586667,502.1176667,0.153666667,3.002333333,3.751166667,5.849833333,1.499166667,2.002166667,110.5156667,30.322,10.3855,50.10166667,25.40983333,727.0361667,674.6693333,685.4616667,677.2686667,670.4788333,688.2676667,694.899,699.5133333,172.2533333,198.711,0.195,0.305833333,1501.640333,811.2098333,1.333833333,91.66833333,56.912,4.8695,8.413833333,0,45.6925,601.3045,15.7595,3.401166667,-0.068666667,199.2565,724.2716667,719.6235,700.5948333,682.5716667,196.1736667,195.1055,193.0695,0.231333333,0.271333333,2081.534333,1.919666667,152.48,41.41833333,6.372166667,13.35183333,524.7848333,675.849,24.68866667,563.2308333,509.63,524.0325,490.9723333,519.8273333,488.1788333,516.3615,482.7668333,0.303166667,0.299166667,27.59483333,29.24983333,129.202,129.202,533.0005,491.7881667,38.14966667,48.6275,316.0105,373.0495,283.7015,285.635,212.362,212.0318333,6.342833333,6.2955,8.158166667,8.225,6.910166667,6.744666667,54.52833333,45.11366667,1146.893667,1087.242333,68.83066667,50.26416667,49.84,53.5345,406.2895,274.5786667,411.4363333,412.5,411.813,420.7206667,208.1665,210.5713333,583.255,561.941,852.37,867.47,405.669,398.0938333,137.2261667,139.0176667,0.192666667,0.199,0.878166667,0.9665,6.1865,6.154,6.1825,6.055666667,6.065,-2496.224833,157.9905,149.148,119.1885,122.2168333,33.64533333,32.29616667,30.7505,34.30466667,193.2886667,52.38133333,51.74566667,49.72466667,1141.646833,351.8708333,596.73,890.088,0.383,0.381,730.4873333,670.7216667,669.505,652.109,187.616,42.58533333,9.2945,730.4873333,274.695,676.091,108.1086667,84.39333333,124.246,110.0676667,191.9373333,196.3253333,153.2686667,281.5583333,255.7983333,318.406,250.1098333,251.2326667,391.803,299.7576667,315.8693333,98.413,0.1275,591.466,42.12033333,390.5616667,350.005,98.57166667,289.7493333,611.6003333,1.721666667,52.67166667,71.37,53.03366667,54.78333333,174.7528333,167.1296667,48.62633333,39.734,0.400166667,1.765166667,1.900666667,118.2676667,0.020333333,721.4401667,3624.160167,1845.9535,14210.52333,34.86933333,57.07433333,50.09833333,105.207,50.28333333,38.20233333,302.0196667,69.81666667,321.7715,18.40366667,9.971666667,4.471166667
907.9546807,3.905438312,0.370791667,242.0362554,300.2900433,343.1268939,407.1087662,453.0725108,500,504.0323333,505.692,512.4988333,465.7086667,412.8135,681.0643333,683.1733333,683.3276667,698.0973333,200.078,311.0686667,4.988666667,13.932,1.647,141.051,173.3361667,15.14633333,0,3.962,7.048666667,1.642,71.86983333,39.50183333,20.19716667,506.5275,450.4835,501.149,0.154666667,3.002333333,3.7505,5.854333333,1.5,2.002166667,109.9528333,30.24266667,10.30233333,48.71816667,25.47,725.7441667,670.6425,681.3651667,674.0366667,667.401,684.359,692.912,695.3418333,171.6185,196.381,0.195,0.3065,1484.638667,814.709,1.265,90.82033333,57.8135,4.861833333,8.334166667,0,46.52733333,600.1771667,15.78083333,3.449833333,-0.068333333,198.3706667,723.7956667,720.16,701.7808333,686.5806667,193.8618333,192.9465,190.7645,0.231,0.271166667,2087.959333,1.904333333,155.385,44.63133333,7.129833333,15.344,558.3555,679.0643333,23.819,563.4815,511.075,525.5275,492.7011667,521.5605,491.244,517.6268333,485.3558333,0.303333333,0.298333333,27.46366667,28.9795,129.929,129.929,544.2405,511.8431667,37.9595,48.19516667,317.411,371.5138333,283.7516667,286.988,212.8255,212.4911667,6.360833333,6.315666667,8.142333333,8.208333333,6.928,6.7645,54.49633333,44.94366667,1142.966667,1088.446333,72.26566667,50.70833333,49.93633333,53.52516667,407.5588333,274.6703333,413.4583333,413.072,413.7443333,420.778,208.667,210.968,580.8553333,559.1808333,851.39,867.6826667,406.642,398.8706667,137.456,139.3935,0.186,0.199666667,0.856166667,0.9745,6.205,6.173,6.2005,6.0745,6.083166667,-2496.224833,158.3578333,149.9438333,119.1635,122.2303333,33.58966667,32.19233333,30.96416667,33.86433333,195.68,56.37233333,52.517,49.696,1140.2575,352.3088333,609.912,891.6786667,0.385666667,0.383,726.049,666.8401667,665.6213333,648.3925,198.5775,43.11583333,9.199833333,726.049,274.8856667,672.3576667,107.508,83.38,123.0711667,109.442,191.4826667,195.7576667,152.9453333,281.7475,256.9703333,319.2126667,249.89,250.9825,392.9291667,299.0351667,315.5396667,99.005,0.128333333,590.9386667,42.254,388.9923333,349.3786667,94.87166667,289.4066667,611.7433333,1.710666667,53.1,70.85733333,53.045,55.013,173.1018333,166.5466667,47.064,39.93566667,0.263,1.764333333,1.898,116.528,0.02,732.5226667,3649.756667,1848.568833,14539.48,34.906,57.20333333,50.208,105.207,50.082,38.953,307.946,69.804,321.4426667,18.26066667,9.866666667,4.444833333
